"","ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
"13258",2034,"22","CHACO","0","Ambos sexos","45-49",79295
"13259",2034,"22","CHACO","1","Varones","45-49",38240
"13260",2034,"22","CHACO","2","Mujeres","45-49",41055
"13261",2034,"22","CHACO","0","Ambos sexos","50-54",74076
"13262",2034,"22","CHACO","1","Varones","50-54",35502
"13263",2034,"22","CHACO","2","Mujeres","50-54",38574
"13264",2034,"22","CHACO","0","Ambos sexos","55-59",67472
"13265",2034,"22","CHACO","1","Varones","55-59",32236
"13266",2034,"22","CHACO","2","Mujeres","55-59",35236
"13267",2034,"22","CHACO","0","Ambos sexos","60-64",54044
"13268",2034,"22","CHACO","1","Varones","60-64",25458
"13269",2034,"22","CHACO","2","Mujeres","60-64",28586
"13270",2034,"22","CHACO","0","Ambos sexos","65-69",45748
"13271",2034,"22","CHACO","1","Varones","65-69",21173
"13272",2034,"22","CHACO","2","Mujeres","65-69",24575
"13273",2034,"22","CHACO","0","Ambos sexos","70-74",39553
"13274",2034,"22","CHACO","1","Varones","70-74",17792
"13275",2034,"22","CHACO","2","Mujeres","70-74",21761
"13276",2034,"22","CHACO","0","Ambos sexos","75-79",30726
"13277",2034,"22","CHACO","1","Varones","75-79",13214
"13278",2034,"22","CHACO","2","Mujeres","75-79",17512
"13279",2034,"22","CHACO","0","Ambos sexos","80-84",19974
"13280",2034,"22","CHACO","1","Varones","80-84",8024
"13281",2034,"22","CHACO","2","Mujeres","80-84",11950
"13282",2034,"22","CHACO","0","Ambos sexos","85-89",10456
"13283",2034,"22","CHACO","1","Varones","85-89",3734
"13284",2034,"22","CHACO","2","Mujeres","85-89",6722
"13285",2034,"22","CHACO","0","Ambos sexos","90-94",4768
"13286",2034,"22","CHACO","1","Varones","90-94",1417
"13287",2034,"22","CHACO","2","Mujeres","90-94",3351
"13288",2034,"22","CHACO","0","Ambos sexos","95-99",1742
"13289",2034,"22","CHACO","1","Varones","95-99",422
"13290",2034,"22","CHACO","2","Mujeres","95-99",1320
"13291",2034,"22","CHACO","0","Ambos sexos","100 y más",525
"13292",2034,"22","CHACO","1","Varones","100 y más",106
"13293",2034,"22","CHACO","2","Mujeres","100 y más",419
"13294",2035,"22","CHACO","0","Ambos sexos","0-4",102049
"13295",2035,"22","CHACO","1","Varones","0-4",52022
"13296",2035,"22","CHACO","2","Mujeres","0-4",50027
"13297",2035,"22","CHACO","0","Ambos sexos","5-9",104305
"13298",2035,"22","CHACO","1","Varones","5-9",53211
"13299",2035,"22","CHACO","2","Mujeres","5-9",51094
"13300",2035,"22","CHACO","0","Ambos sexos","10-14",106615
"13301",2035,"22","CHACO","1","Varones","10-14",54391
"13302",2035,"22","CHACO","2","Mujeres","10-14",52224
"13303",2035,"22","CHACO","0","Ambos sexos","15-19",108118
"13304",2035,"22","CHACO","1","Varones","15-19",55097
"13305",2035,"22","CHACO","2","Mujeres","15-19",53021
"13306",2035,"22","CHACO","0","Ambos sexos","20-24",104975
"13307",2035,"22","CHACO","1","Varones","20-24",53398
"13308",2035,"22","CHACO","2","Mujeres","20-24",51577
"13309",2035,"22","CHACO","0","Ambos sexos","25-29",94573
"13310",2035,"22","CHACO","1","Varones","25-29",48488
"13311",2035,"22","CHACO","2","Mujeres","25-29",46085
"13312",2035,"22","CHACO","0","Ambos sexos","30-34",93714
"13313",2035,"22","CHACO","1","Varones","30-34",47411
"13314",2035,"22","CHACO","2","Mujeres","30-34",46303
"13315",2035,"22","CHACO","0","Ambos sexos","35-39",103187
"13316",2035,"22","CHACO","1","Varones","35-39",51798
"13317",2035,"22","CHACO","2","Mujeres","35-39",51389
"13318",2035,"22","CHACO","0","Ambos sexos","40-44",99467
"13319",2035,"22","CHACO","1","Varones","40-44",49244
"13320",2035,"22","CHACO","2","Mujeres","40-44",50223
"13321",2035,"22","CHACO","0","Ambos sexos","45-49",81446
"13322",2035,"22","CHACO","1","Varones","45-49",39407
"13323",2035,"22","CHACO","2","Mujeres","45-49",42039
"13324",2035,"22","CHACO","0","Ambos sexos","50-54",74324
"13325",2035,"22","CHACO","1","Varones","50-54",35590
"13326",2035,"22","CHACO","2","Mujeres","50-54",38734
"13327",2035,"22","CHACO","0","Ambos sexos","55-59",69171
"13328",2035,"22","CHACO","1","Varones","55-59",33043
"13329",2035,"22","CHACO","2","Mujeres","55-59",36128
"13330",2035,"22","CHACO","0","Ambos sexos","60-64",55906
"13331",2035,"22","CHACO","1","Varones","60-64",26333
"13332",2035,"22","CHACO","2","Mujeres","60-64",29573
"13333",2035,"22","CHACO","0","Ambos sexos","65-69",46305
"13334",2035,"22","CHACO","1","Varones","65-69",21415
"13335",2035,"22","CHACO","2","Mujeres","65-69",24890
"13336",2035,"22","CHACO","0","Ambos sexos","70-74",39948
"13337",2035,"22","CHACO","1","Varones","70-74",17947
"13338",2035,"22","CHACO","2","Mujeres","70-74",22001
"13339",2035,"22","CHACO","0","Ambos sexos","75-79",31484
"13340",2035,"22","CHACO","1","Varones","75-79",13515
"13341",2035,"22","CHACO","2","Mujeres","75-79",17969
"13342",2035,"22","CHACO","0","Ambos sexos","80-84",20888
"13343",2035,"22","CHACO","1","Varones","80-84",8391
"13344",2035,"22","CHACO","2","Mujeres","80-84",12497
"13345",2035,"22","CHACO","0","Ambos sexos","85-89",11045
"13346",2035,"22","CHACO","1","Varones","85-89",3967
"13347",2035,"22","CHACO","2","Mujeres","85-89",7078
"13348",2035,"22","CHACO","0","Ambos sexos","90-94",4983
"13349",2035,"22","CHACO","1","Varones","90-94",1499
"13350",2035,"22","CHACO","2","Mujeres","90-94",3484
"13351",2035,"22","CHACO","0","Ambos sexos","95-99",1829
"13352",2035,"22","CHACO","1","Varones","95-99",446
"13353",2035,"22","CHACO","2","Mujeres","95-99",1383
"13354",2035,"22","CHACO","0","Ambos sexos","100 y más",563
"13355",2035,"22","CHACO","1","Varones","100 y más",113
"13356",2035,"22","CHACO","2","Mujeres","100 y más",450
"13357",2036,"22","CHACO","0","Ambos sexos","0-4",101364
"13358",2036,"22","CHACO","1","Varones","0-4",51672
"13359",2036,"22","CHACO","2","Mujeres","0-4",49692
"13360",2036,"22","CHACO","0","Ambos sexos","5-9",103659
"13361",2036,"22","CHACO","1","Varones","5-9",52882
"13362",2036,"22","CHACO","2","Mujeres","5-9",50777
"13363",2036,"22","CHACO","0","Ambos sexos","10-14",105827
"13364",2036,"22","CHACO","1","Varones","10-14",53992
"13365",2036,"22","CHACO","2","Mujeres","10-14",51835
"13366",2036,"22","CHACO","0","Ambos sexos","15-19",107619
"13367",2036,"22","CHACO","1","Varones","15-19",54845
"13368",2036,"22","CHACO","2","Mujeres","15-19",52774
"13369",2036,"22","CHACO","0","Ambos sexos","20-24",105081
"13370",2036,"22","CHACO","1","Varones","20-24",53457
"13371",2036,"22","CHACO","2","Mujeres","20-24",51624
"13372",2036,"22","CHACO","0","Ambos sexos","25-29",95970
"13373",2036,"22","CHACO","1","Varones","25-29",49127
"13374",2036,"22","CHACO","2","Mujeres","25-29",46843
"13375",2036,"22","CHACO","0","Ambos sexos","30-34",92102
"13376",2036,"22","CHACO","1","Varones","30-34",46678
"13377",2036,"22","CHACO","2","Mujeres","30-34",45424
"13378",2036,"22","CHACO","0","Ambos sexos","35-39",101399
"13379",2036,"22","CHACO","1","Varones","35-39",50937
"13380",2036,"22","CHACO","2","Mujeres","35-39",50462
"13381",2036,"22","CHACO","0","Ambos sexos","40-44",101699
"13382",2036,"22","CHACO","1","Varones","40-44",50520
"13383",2036,"22","CHACO","2","Mujeres","40-44",51179
"13384",2036,"22","CHACO","0","Ambos sexos","45-49",84333
"13385",2036,"22","CHACO","1","Varones","45-49",40968
"13386",2036,"22","CHACO","2","Mujeres","45-49",43365
"13387",2036,"22","CHACO","0","Ambos sexos","50-54",74686
"13388",2036,"22","CHACO","1","Varones","50-54",35754
"13389",2036,"22","CHACO","2","Mujeres","50-54",38932
"13390",2036,"22","CHACO","0","Ambos sexos","55-59",70402
"13391",2036,"22","CHACO","1","Varones","55-59",33608
"13392",2036,"22","CHACO","2","Mujeres","55-59",36794
"13393",2036,"22","CHACO","0","Ambos sexos","60-64",58034
"13394",2036,"22","CHACO","1","Varones","60-64",27339
"13395",2036,"22","CHACO","2","Mujeres","60-64",30695
"13396",2036,"22","CHACO","0","Ambos sexos","65-69",47044
"13397",2036,"22","CHACO","1","Varones","65-69",21747
"13398",2036,"22","CHACO","2","Mujeres","65-69",25297
"13399",2036,"22","CHACO","0","Ambos sexos","70-74",40283
"13400",2036,"22","CHACO","1","Varones","70-74",18080
"13401",2036,"22","CHACO","2","Mujeres","70-74",22203
"13402",2036,"22","CHACO","0","Ambos sexos","75-79",32173
"13403",2036,"22","CHACO","1","Varones","75-79",13789
"13404",2036,"22","CHACO","2","Mujeres","75-79",18384
"13405",2036,"22","CHACO","0","Ambos sexos","80-84",21760
"13406",2036,"22","CHACO","1","Varones","80-84",8734
"13407",2036,"22","CHACO","2","Mujeres","80-84",13026
"13408",2036,"22","CHACO","0","Ambos sexos","85-89",11681
"13409",2036,"22","CHACO","1","Varones","85-89",4216
"13410",2036,"22","CHACO","2","Mujeres","85-89",7465
"13411",2036,"22","CHACO","0","Ambos sexos","90-94",5227
"13412",2036,"22","CHACO","1","Varones","90-94",1592
"13413",2036,"22","CHACO","2","Mujeres","90-94",3635
"13414",2036,"22","CHACO","0","Ambos sexos","95-99",1916
"13415",2036,"22","CHACO","1","Varones","95-99",471
"13416",2036,"22","CHACO","2","Mujeres","95-99",1445
"13417",2036,"22","CHACO","0","Ambos sexos","100 y más",604
"13418",2036,"22","CHACO","1","Varones","100 y más",122
"13419",2036,"22","CHACO","2","Mujeres","100 y más",482
"13420",2037,"22","CHACO","0","Ambos sexos","0-4",100690
"13421",2037,"22","CHACO","1","Varones","0-4",51328
"13422",2037,"22","CHACO","2","Mujeres","0-4",49362
"13423",2037,"22","CHACO","0","Ambos sexos","5-9",103003
"13424",2037,"22","CHACO","1","Varones","5-9",52550
"13425",2037,"22","CHACO","2","Mujeres","5-9",50453
"13426",2037,"22","CHACO","0","Ambos sexos","10-14",105063
"13427",2037,"22","CHACO","1","Varones","10-14",53601
"13428",2037,"22","CHACO","2","Mujeres","10-14",51462
"13429",2037,"22","CHACO","0","Ambos sexos","15-19",106996
"13430",2037,"22","CHACO","1","Varones","15-19",54529
"13431",2037,"22","CHACO","2","Mujeres","15-19",52467
"13432",2037,"22","CHACO","0","Ambos sexos","20-24",105101
"13433",2037,"22","CHACO","1","Varones","20-24",53473
"13434",2037,"22","CHACO","2","Mujeres","20-24",51628
"13435",2037,"22","CHACO","0","Ambos sexos","25-29",97376
"13436",2037,"22","CHACO","1","Varones","25-29",49753
"13437",2037,"22","CHACO","2","Mujeres","25-29",47623
"13438",2037,"22","CHACO","0","Ambos sexos","30-34",91093
"13439",2037,"22","CHACO","1","Varones","30-34",46257
"13440",2037,"22","CHACO","2","Mujeres","30-34",44836
"13441",2037,"22","CHACO","0","Ambos sexos","35-39",99162
"13442",2037,"22","CHACO","1","Varones","35-39",49846
"13443",2037,"22","CHACO","2","Mujeres","35-39",49316
"13444",2037,"22","CHACO","0","Ambos sexos","40-44",103020
"13445",2037,"22","CHACO","1","Varones","40-44",51315
"13446",2037,"22","CHACO","2","Mujeres","40-44",51705
"13447",2037,"22","CHACO","0","Ambos sexos","45-49",87793
"13448",2037,"22","CHACO","1","Varones","45-49",42847
"13449",2037,"22","CHACO","2","Mujeres","45-49",44946
"13450",2037,"22","CHACO","0","Ambos sexos","50-54",75296
"13451",2037,"22","CHACO","1","Varones","50-54",36063
"13452",2037,"22","CHACO","2","Mujeres","50-54",39233
"13453",2037,"22","CHACO","0","Ambos sexos","55-59",71180
"13454",2037,"22","CHACO","1","Varones","55-59",33946
"13455",2037,"22","CHACO","2","Mujeres","55-59",37234
"13456",2037,"22","CHACO","0","Ambos sexos","60-64",60298
"13457",2037,"22","CHACO","1","Varones","60-64",28422
"13458",2037,"22","CHACO","2","Mujeres","60-64",31876
"13459",2037,"22","CHACO","0","Ambos sexos","65-69",48009
"13460",2037,"22","CHACO","1","Varones","65-69",22180
"13461",2037,"22","CHACO","2","Mujeres","65-69",25829
"13462",2037,"22","CHACO","0","Ambos sexos","70-74",40597
"13463",2037,"22","CHACO","1","Varones","70-74",18202
"13464",2037,"22","CHACO","2","Mujeres","70-74",22395
"13465",2037,"22","CHACO","0","Ambos sexos","75-79",32799
"13466",2037,"22","CHACO","1","Varones","75-79",14038
"13467",2037,"22","CHACO","2","Mujeres","75-79",18761
"13468",2037,"22","CHACO","0","Ambos sexos","80-84",22570
"13469",2037,"22","CHACO","1","Varones","80-84",9051
"13470",2037,"22","CHACO","2","Mujeres","80-84",13519
"13471",2037,"22","CHACO","0","Ambos sexos","85-89",12363
"13472",2037,"22","CHACO","1","Varones","85-89",4478
"13473",2037,"22","CHACO","2","Mujeres","85-89",7885
"13474",2037,"22","CHACO","0","Ambos sexos","90-94",5505
"13475",2037,"22","CHACO","1","Varones","90-94",1695
"13476",2037,"22","CHACO","2","Mujeres","90-94",3810
"13477",2037,"22","CHACO","0","Ambos sexos","95-99",2008
"13478",2037,"22","CHACO","1","Varones","95-99",502
"13479",2037,"22","CHACO","2","Mujeres","95-99",1506
"13480",2037,"22","CHACO","0","Ambos sexos","100 y más",644
"13481",2037,"22","CHACO","1","Varones","100 y más",128
"13482",2037,"22","CHACO","2","Mujeres","100 y más",516
"13483",2038,"22","CHACO","0","Ambos sexos","0-4",100032
"13484",2038,"22","CHACO","1","Varones","0-4",50992
"13485",2038,"22","CHACO","2","Mujeres","0-4",49040
"13486",2038,"22","CHACO","0","Ambos sexos","5-9",102336
"13487",2038,"22","CHACO","1","Varones","5-9",52209
"13488",2038,"22","CHACO","2","Mujeres","5-9",50127
"13489",2038,"22","CHACO","0","Ambos sexos","10-14",104338
"13490",2038,"22","CHACO","1","Varones","10-14",53236
"13491",2038,"22","CHACO","2","Mujeres","10-14",51102
"13492",2038,"22","CHACO","0","Ambos sexos","15-19",106286
"13493",2038,"22","CHACO","1","Varones","15-19",54168
"13494",2038,"22","CHACO","2","Mujeres","15-19",52118
"13495",2038,"22","CHACO","0","Ambos sexos","20-24",104992
"13496",2038,"22","CHACO","1","Varones","20-24",53421
"13497",2038,"22","CHACO","2","Mujeres","20-24",51571
"13498",2038,"22","CHACO","0","Ambos sexos","25-29",98654
"13499",2038,"22","CHACO","1","Varones","25-29",50295
"13500",2038,"22","CHACO","2","Mujeres","25-29",48359
"13501",2038,"22","CHACO","0","Ambos sexos","30-34",90745
"13502",2038,"22","CHACO","1","Varones","30-34",46176
"13503",2038,"22","CHACO","2","Mujeres","30-34",44569
"13504",2038,"22","CHACO","0","Ambos sexos","35-39",96694
"13505",2038,"22","CHACO","1","Varones","35-39",48643
"13506",2038,"22","CHACO","2","Mujeres","35-39",48051
"13507",2038,"22","CHACO","0","Ambos sexos","40-44",103453
"13508",2038,"22","CHACO","1","Varones","40-44",51639
"13509",2038,"22","CHACO","2","Mujeres","40-44",51814
"13510",2038,"22","CHACO","0","Ambos sexos","45-49",91497
"13511",2038,"22","CHACO","1","Varones","45-49",44859
"13512",2038,"22","CHACO","2","Mujeres","45-49",46638
"13513",2038,"22","CHACO","0","Ambos sexos","50-54",76258
"13514",2038,"22","CHACO","1","Varones","50-54",36580
"13515",2038,"22","CHACO","2","Mujeres","50-54",39678
"13516",2038,"22","CHACO","0","Ambos sexos","55-59",71650
"13517",2038,"22","CHACO","1","Varones","55-59",34132
"13518",2038,"22","CHACO","2","Mujeres","55-59",37518
"13519",2038,"22","CHACO","0","Ambos sexos","60-64",62565
"13520",2038,"22","CHACO","1","Varones","60-64",29502
"13521",2038,"22","CHACO","2","Mujeres","60-64",33063
"13522",2038,"22","CHACO","0","Ambos sexos","65-69",49206
"13523",2038,"22","CHACO","1","Varones","65-69",22728
"13524",2038,"22","CHACO","2","Mujeres","65-69",26478
"13525",2038,"22","CHACO","0","Ambos sexos","70-74",40952
"13526",2038,"22","CHACO","1","Varones","70-74",18353
"13527",2038,"22","CHACO","2","Mujeres","70-74",22599
"13528",2038,"22","CHACO","0","Ambos sexos","75-79",33340
"13529",2038,"22","CHACO","1","Varones","75-79",14249
"13530",2038,"22","CHACO","2","Mujeres","75-79",19091
"13531",2038,"22","CHACO","0","Ambos sexos","80-84",23338
"13532",2038,"22","CHACO","1","Varones","80-84",9346
"13533",2038,"22","CHACO","2","Mujeres","80-84",13992
"13534",2038,"22","CHACO","0","Ambos sexos","85-89",13068
"13535",2038,"22","CHACO","1","Varones","85-89",4745
"13536",2038,"22","CHACO","2","Mujeres","85-89",8323
"13537",2038,"22","CHACO","0","Ambos sexos","90-94",5809
"13538",2038,"22","CHACO","1","Varones","90-94",1808
"13539",2038,"22","CHACO","2","Mujeres","90-94",4001
"13540",2038,"22","CHACO","0","Ambos sexos","95-99",2105
"13541",2038,"22","CHACO","1","Varones","95-99",531
"13542",2038,"22","CHACO","2","Mujeres","95-99",1574
"13543",2038,"22","CHACO","0","Ambos sexos","100 y más",689
"13544",2038,"22","CHACO","1","Varones","100 y más",139
"13545",2038,"22","CHACO","2","Mujeres","100 y más",550
"13546",2039,"22","CHACO","0","Ambos sexos","0-4",99408
"13547",2039,"22","CHACO","1","Varones","0-4",50675
"13548",2039,"22","CHACO","2","Mujeres","0-4",48733
"13549",2039,"22","CHACO","0","Ambos sexos","5-9",101657
"13550",2039,"22","CHACO","1","Varones","5-9",51864
"13551",2039,"22","CHACO","2","Mujeres","5-9",49793
"13552",2039,"22","CHACO","0","Ambos sexos","10-14",103640
"13553",2039,"22","CHACO","1","Varones","10-14",52881
"13554",2039,"22","CHACO","2","Mujeres","10-14",50759
"13555",2039,"22","CHACO","0","Ambos sexos","15-19",105530
"13556",2039,"22","CHACO","1","Varones","15-19",53785
"13557",2039,"22","CHACO","2","Mujeres","15-19",51745
"13558",2039,"22","CHACO","0","Ambos sexos","20-24",104748
"13559",2039,"22","CHACO","1","Varones","20-24",53295
"13560",2039,"22","CHACO","2","Mujeres","20-24",51453
"13561",2039,"22","CHACO","0","Ambos sexos","25-29",99741
"13562",2039,"22","CHACO","1","Varones","25-29",50721
"13563",2039,"22","CHACO","2","Mujeres","25-29",49020
"13564",2039,"22","CHACO","0","Ambos sexos","30-34",90947
"13565",2039,"22","CHACO","1","Varones","30-34",46381
"13566",2039,"22","CHACO","2","Mujeres","30-34",44566
"13567",2039,"22","CHACO","0","Ambos sexos","35-39",94268
"13568",2039,"22","CHACO","1","Varones","35-39",47459
"13569",2039,"22","CHACO","2","Mujeres","35-39",46809
"13570",2039,"22","CHACO","0","Ambos sexos","40-44",103075
"13571",2039,"22","CHACO","1","Varones","40-44",51542
"13572",2039,"22","CHACO","2","Mujeres","40-44",51533
"13573",2039,"22","CHACO","0","Ambos sexos","45-49",95034
"13574",2039,"22","CHACO","1","Varones","45-49",46800
"13575",2039,"22","CHACO","2","Mujeres","45-49",48234
"13576",2039,"22","CHACO","0","Ambos sexos","50-54",77749
"13577",2039,"22","CHACO","1","Varones","50-54",37381
"13578",2039,"22","CHACO","2","Mujeres","50-54",40368
"13579",2039,"22","CHACO","0","Ambos sexos","55-59",71974
"13580",2039,"22","CHACO","1","Varones","55-59",34251
"13581",2039,"22","CHACO","2","Mujeres","55-59",37723
"13582",2039,"22","CHACO","0","Ambos sexos","60-64",64611
"13583",2039,"22","CHACO","1","Varones","60-64",30478
"13584",2039,"22","CHACO","2","Mujeres","60-64",34133
"13585",2039,"22","CHACO","0","Ambos sexos","65-69",50692
"13586",2039,"22","CHACO","1","Varones","65-69",23410
"13587",2039,"22","CHACO","2","Mujeres","65-69",27282
"13588",2039,"22","CHACO","0","Ambos sexos","70-74",41372
"13589",2039,"22","CHACO","1","Varones","70-74",18530
"13590",2039,"22","CHACO","2","Mujeres","70-74",22842
"13591",2039,"22","CHACO","0","Ambos sexos","75-79",33819
"13592",2039,"22","CHACO","1","Varones","75-79",14442
"13593",2039,"22","CHACO","2","Mujeres","75-79",19377
"13594",2039,"22","CHACO","0","Ambos sexos","80-84",24053
"13595",2039,"22","CHACO","1","Varones","80-84",9621
"13596",2039,"22","CHACO","2","Mujeres","80-84",14432
"13597",2039,"22","CHACO","0","Ambos sexos","85-89",13773
"13598",2039,"22","CHACO","1","Varones","85-89",5010
"13599",2039,"22","CHACO","2","Mujeres","85-89",8763
"13600",2039,"22","CHACO","0","Ambos sexos","90-94",6149
"13601",2039,"22","CHACO","1","Varones","90-94",1930
"13602",2039,"22","CHACO","2","Mujeres","90-94",4219
"13603",2039,"22","CHACO","0","Ambos sexos","95-99",2217
"13604",2039,"22","CHACO","1","Varones","95-99",568
"13605",2039,"22","CHACO","2","Mujeres","95-99",1649
"13606",2039,"22","CHACO","0","Ambos sexos","100 y más",731
"13607",2039,"22","CHACO","1","Varones","100 y más",147
"13608",2039,"22","CHACO","2","Mujeres","100 y más",584
